CLDAP,MSSQL,NETBIOS,UDP-other
1511.617021,637.1818182,270.2463768,412.4489796
1496.068966,685.556962,269.6956522,434.1666667
1509.612903,643.7802198,268.5342466,400.2777778
1506.585366,636.4625,271.5901639,409.03125
1503.882353,677.345679,269.4929577,403.509434
1513.157895,715.7297297,269.0138889,393.0545455
1503.6,656.3037975,271.0123457,401.8769231
1505.542857,630.5753425,270.1451613,404.8055556
1509.714286,620.2253521,269.3421053,404.1076923
1500.352941,725.1025641,270.4285714,407.4393939
1513.771429,615.0309278,271.9322034,445.0588235
1511.111111,584.8552632,269.5974026,422.9183673
1512.6,596.7407407,270,413.5119048
1509.906977,573.4285714,271.5,414.6617647
1499.777778,608.4591837,270.6,394.3018868
1510.666667,592.8817204,271,408.1355932
1506.6,602.3975904,271.4864865,399.5918367
1508.105263,609.4457831,271,430.7042254
1506.952381,607.2282609,271.5714286,413.2625
1509.121951,642.0824742,271.7826087,415.0641026
1509,593.4857143,271,407.9638554
1513.351351,645.0853659,273.7820513,410.75
1511.784615,647.4142857,274.253012,425.4590164
1513.771429,599.7428571,272.1111111,415.8108108
1503.894737,578.0114943,272.5652174,433.7349398
1512.95082,579.01,269.1157895,467.8292683
1513.25,627.2068966,269.8,439.2205882
1509.096774,622.2337662,270.2739726,433.8591549
1511.818182,608.0606061,270.71875,415.9818182
1512.628571,586.247191,269,411.5285714
1513.272727,621.5909091,272.0746269,416.3205128
1506,643.2987013,269.9079755,394.7076923
1507.756098,609,269.7652174,391.55
1509.826087,612.1235955,271,390.2727273
1501.243243,615.4133333,273.1355932,410.7111111
1508.666667,625.3894737,268.6,415.2089552
1510.292683,607.248227,271.0138889,407.2758621
1496.769231,682.5882353,271.8636364,396.2295082
1506,585.7938144,269.9811321,396.7659574
1506.380952,611.7735849,272.9384615,414.2051282
1499.302326,597.3333333,271.8181818,393.8488372
1513.020408,585.939759,271,415.988764
1512.5,574.1818182,269.609375,407.7088608
1509.333333,610.625,272.984375,413.7105263
1507.170732,599.2093023,269.4411765,426.8913043
1510.75,625.5113636,271.3624161,408.1111111
1511.935484,595.5512821,268.4045802,405.6086957
1508.212766,611.5352113,272.0422535,397
1513.294118,589.625,270.469697,421.2424242
1497.414634,640.9880952,270.7384615,398.9803922
1511.241379,610.2659574,271.7777778,404.5185185
1509.578947,562.2173913,272.8970588,411.0704225
1512.363636,599.9340659,271.5625,395.7820513
1512.222222,609.0909091,270.6923077,395.7176471
1500.382979,643.0122699,273.2678571,399.3125
1513,612.5939086,270.8,405.255814
1499.655172,545.5529412,270.71875,404.525
1499.904762,659.9052632,272.40625,397.1428571
1506,630.8,271.2432432,394.75
1506.186047,618.5869565,271.48,428.8653846
1511.52381,606.4367816,271,408.9137931
1501.826087,583.2840909,269.5119048,406.6
1514,671.7578947,271,410.6986301
1497.2,591.3188406,269.6307692,400.4252874
1504.588235,610.7340426,270.2058824,398.5384615
1510.6,626.2621359,269.3538462,399.9074074
1503.052632,600.8019802,269.5138889,406.7
1508.352941,619.7532468,269.8157895,409.490566
1505.771429,592.3777778,270.1692308,413.3043478
1504.75,602.7142857,268.9859155,405.8461538
1505.111111,607.6976744,270.7571429,408.2277228
1501.2,574.606383,270.4626866,408.184466
1504,604.5769231,270.5072464,408.75
1508.046512,609.4557823,271.4936709,400.5138889
1504.222222,591.3099415,270.4776119,402.3626943
1497.44186,646.8589744,270.5333333,404.1221374
1511.333333,646.8783784,271.2465753,414.0120482
1512.105263,633.4875,271.9863014,407.3838384
1500.285714,607,274.3157895,407.0454545
1511.428571,632.3421053,269.7142857,403.5
1512.358974,676.4415584,276.8513514,401.3409091
1498.869565,635.25,268.8933333,392.0217391
1482.170213,647.515625,273.0714286,398.0408163
1510.363636,635.4512195,277.6712329,401.047619
1513,612.3163265,270.7460317,409.3676471
1503.043478,583.6455696,271.016129,409
1502.888889,623.5384615,270.2173913,405.7419355
1497.515152,580.060241,271.2405063,411.6956522
1513.5,566.4719101,270.6603774,424.4634146
1510.4,576.2966507,270.1,411.4666667
1512.117647,610.7557604,271.8059701,399.35
1506.914286,610.8736842,272.0465116,406.6949153
1514,580.4302326,270.6896552,456.6478873
1513.02439,607.2658228,269.7142857,407.5714286
1514,603.9673913,269.4714286,408.9148936
1512.947368,606.2429907,270.7230769,402.6585366
1499.025641,608.2405063,270.3793103,395.9285714
1513.448276,628.2333333,271.6101695,396.0777778
1514,594.4215686,271,390.5555556
1509.354839,607.0879121,270.6842105,383.2571429
1512.333333,623.2328767,270.0847458,391.4035088
1494.631579,620.6103896,271.295082,417.1971831
1511.581395,596.8341463,269.6851852,404.2592593
1507.777778,566.0562771,269.5873016,403.1111111
1509.707317,573.76,273.3225806,408.4
1509.885714,588.51,269.1694915,405.0869565
1501.162791,646.942029,271.4186047,405
1503.538462,571.9090909,268.8181818,399.2588235
1501.911111,620.5487805,273.88,414.0512821
1503.395349,566.1666667,269.3636364,398.5434783
1512,619.2298851,270.0649351,410.25
1512.8,593.2,269.56,401.0487805
1512.638298,580.6808511,271,400.5
1511,602.2692308,270.3793103,407.9056604
1510.512821,599.7446809,271,406.3695652
1500.594595,632.9390244,270.5068493,401.2982456
1509.714286,594.0240964,270.5662651,406.1034483
1509.25,660.7051282,268.7142857,380.1666667
1495.44,580.1666667,270.3908046,393.8156028
1508.25641,620.4736842,271.2432432,376.3409091
1508.666667,632.56,271.72,409.8648649
1508.206897,624.2967033,272.9726027,418.6226415
1511.818182,630.7282609,270.0649351,424.5510204
1508.47619,613.045977,271.2608696,409.3965517
1510.444444,603.5891892,270.5609756,395.974359
1511.446809,629.989071,271.2608696,409.1414141
1501.027027,611.2842105,271.0169492,437.2631579
1513.142857,602.4197531,271,410.8095238
1512.888889,566.075,268.84,404.4782609
1489.619048,612.5487179,268.2727273,408.1071429
1512.709677,597.9873418,270.0535714,404.8101266
1492.580645,584.6818182,269.137931,399.3695652
1502.8,591.2653061,271,393.8684211
1506.952381,616.6103896,272.9285714,408.8636364
1501.789474,622.4361702,271,413.3018868
1511.555556,598.4810127,272.0434783,419.8214286
1512.564103,642.1368421,270.0886076,409.22
1493.428571,603.6419753,269.8875,407.2244898
1503.454545,603.626506,274.3230769,418.4666667
1505.333333,620.2253521,270.1846154,416.0215054
1513.54717,602.0375,271.015873,410.4553571
1493.902439,616.2,270.2535211,397.4782609
1501.2,609.6923077,268.5384615,414.8214286
1513.589744,621.5243902,270.4137931,402.5952381
1509.058824,627.372093,270.3414634,420.4545455
1511.405405,601.8717949,269.8461538,424.4814815
1506.761905,585.5411765,270.7536232,417.254902
1512.933333,596.6263736,272.1587302,403.4827586
1512.444444,597.2261905,272.2857143,412.4912281
1504.4,579.0857143,271.5294118,407.7096774
1502.740741,606.1547619,272.4931507,398.3857143
1489.272727,597.1323529,270.4193548,403.5340909
1480.545455,598.9356725,271.5625,425.1190476
1513.384615,597.3193717,269.7837838,412.1481481
1489.905882,629.8933333,272.8142857,412.6986301
1513.213115,633.8809524,272.2247191,391.0240964
1513.333333,651.3195266,273.3650794,393.1666667
1511.263158,646.4391534,270.7721519,392.4680851
1508.461538,617.043956,272.0714286,387
1504.084507,630.5352113,271.5373134,394.1111111
1505.569892,623.1625,271.0142857,395.3968254
1509.096774,577.9259259,268.46875,405.9736842
1512.623656,614.6363636,272.6769231,423.2179487
1510.883117,577,270.1,411.8194444
1512.297872,590.6419753,271.0120482,412.8809524
1513.085714,575.7435897,270.2535211,397.42
1500.512397,572.8484848,274.5357143,404.38
1510.839506,588.1014493,270.5324675,413.2115385
1505.529412,630.3121387,269.8607595,407.137931
1512.12766,603.9548023,271.0147059,406
1513.351351,624.6407767,269.0769231,412.7758621
1500.105263,645.64,271.7105263,422.8571429
1504.297872,594.7777778,270.7534247,426.0229885
1513.255814,584.6266667,276.04,428.6666667
1512.545455,582.2247191,275.7377049,421.0704225
1496.967742,613.9882353,273.3142857,395.9512195
1498,591.1304348,278.2285714,387.6938776
1509.777778,616.0833333,269.7323944,409.3125
1508.181818,653.1492537,268.5230769,409.18
1511.6,621.3181818,271.2638889,413.9777778
1510.903226,603.2533333,268.4761905,415.7755102
1485.918367,644.5326087,270.4782609,413.7627119
1512.888889,592.4444444,270.0847458,409.3275862
1512.628571,605.5581395,272.0434783,402.6891892
1507.555556,581.589404,269.4117647,401.18
1508.162162,618.7619048,269.90625,414.6486486
1481.829787,620.4367816,269.5733333,411
1506.533333,605.7777778,272.5949367,420.9285714
1497.771429,614.4736842,270.5068493,444.0465116
1514,591.0126582,271.5901639,398.0909091
1513.448276,630.4639175,270.3965517,397.7333333
1512.736842,574.9642857,270.2876712,400.244898
1510.645161,623.4556962,273.1724138,419.2297297
1511.333333,560.8873239,268.2878788,403.4090909
1513.142857,651.4382022,271.296875,411.6794872
1508.736842,583.2222222,271.7638889,402.8550725
1514,620.2839506,272.8813559,427.5909091
1507.297297,604.7857143,271.3064516,416.4821429
1510.2,592.1012658,273.0806452,409.8888889
1510.666667,619.7261905,274.6,395.245283
1512.666667,582.0666667,270.7090909,418.5090909
1512,623.3267327,272,405.5227273
1505.764706,617.3829787,270.1428571,397.3061224
1479.333333,623.3085106,270.7258065,406.2666667
1497.407407,590.7623762,271.75,405
1500.47619,640.377193,271.2857143,411.6956522
1497.314286,605.8478261,269.2535211,412.375
1511.575758,649.2439024,268.8813559,403.0147059
1512.873239,606,270.7313433,405.3953488
1506.907216,610.85,260.8918919,397.2258065
1510.837209,569.1752577,272.0705882,412.5909091
1513.304348,610.4782609,271.9016393,413.2692308
1511.463415,594.1923077,270.7714286,430.0909091
1507.945946,594.8358209,269.9242424,408.2745098
1509.885714,596.5384615,272.5882353,420.9215686
1487.090909,631.3333333,271.015873,426
1507.714286,647.1807229,269,411.3168317
1506.205128,643.1351351,272.2739726,399.36
1506.571429,587.9066667,270.6842105,396.9607843
1510.761905,651.1392405,269.7142857,377.2073171
1493.333333,622.4133333,270.4927536,414.238806
1510.121212,604.5,270.7534247,436.0555556
1509.333333,567.8888889,271.2589928,426.8815789
1510.363636,575.8815789,270.7372263,407.4888889
1509.870968,608.5454545,272.0428571,414.6229508
1512.222222,592.4222222,270.704918,433.5
1511.767442,596.475,271,420.7903226
1498.923077,625.7534247,273,407.5230769
1503.463415,616.44,272.2638889,406.2653061
1512.4,660.278481,270.52,419.3239437
1506.484848,650.4047619,271.2608696,410.1
1497.515152,635.2068966,271.2222222,426.0447761
1511.913043,674.375,270.0138889,396.4897959
1474.177778,645.7901235,271.295082,398.2
1507.636364,638.5064935,268.4642857,409.3655914
1504.896552,587.1195652,269.2222222,405.2782609
1513.833333,560.8255814,270.7424242,413.5421687
1506.833333,605.9347826,268.8656716,401.4909091
1513.686275,581.03,272.7162162,418.9852941
1508.594595,613.3448276,268.8181818,406.0217391
1505.414634,549.3452381,273.1492537,417.4868421
1503.511111,626.1944444,270.2876712,405.1538462
1502.5,595.4864865,273.6024096,392.4262295
1504.5,612.1789474,271.4736842,425.6969697
1510.8,570.8131868,271.5294118,422.9594595
1513.6,665.78,270,438.1506849
1512.358974,647.3409091,268.21875,431.3116883
1510.533333,626.9204545,272.0977444,418.1666667
1512.5,632.8207547,269.1481481,415.1041667
1513.733333,596.6056338,270.0862069,420.114094
1508.322581,569.6707317,270.1428571,394.9139785
1511.142857,627.4029851,270.5662651,393.4754098
1511.714286,583.6933333,270.5466667,399.4444444
1509.914894,571.2,270.1025641,406.3382353
1510.888889,601.9361702,270.3108108,406.6610169
1511.894737,560.2985075,267.4166667,407.1967213
1502.848485,647.0116279,268.4354839,393.21875
1512.918919,603.6626506,271.2794118,403.7962963
1511.714286,658.9342105,269.7037037,414.2413793
1499.5,589.6483516,271,415.18
1510.756757,652.1066667,271,401.4556962
1510.837209,609.8163265,271.8461538,391.1971831
1511.066667,634.9529412,270.6538462,397.2121212
1503.037037,596.1428571,269.890625,394.6610169
1507.939394,583.4044944,270.1587302,408.3898305
1511.714286,614.8947368,272.96875,406.5357143
1513.757576,636.7954545,271.2465753,394.375
1508.8,645.0841121,269.8108108,408.2692308
1509.902439,641.255102,270.7605634,409.122807
1509.25,669.171875,272.4794521,427.8888889
1509.022222,630.75,273.4923077,406.58
1496.697674,645.0888889,271.0144928,400.0655738
1513.555556,666.5100671,271.5362319,406.7096774
1505.44186,679.020979,270.8723404,412.7090909
1510.909091,663.3414634,273.9803922,412.106383
1511.4,612.1029412,272.5352113,402.137931
1513.589744,596.7733333,270.4848485,425.9701493
1514,573.7638889,272.5689655,409.45
1474.190476,615.5828571,269.5789474,409
1508.482759,625.5882353,273.1298701,398.28125
1488.709677,593.5581395,271.8181818,395.5517241
1511.189189,623.7176471,269.5205479,413.4385965
1512.352941,608.5647059,271.0266667,422.5540541
1511.333333,616.8367347,273.6865672,403.3174603
1510.837209,621.2857143,271.6101695,410.4074074
1511.555556,622.9587629,270.7428571,408.1836735
1510.8,590.1442308,270.2173913,404.3787879
1512.511628,614,270.7301587,429.2258065
1498.914286,586.6666667,272.7419355,421.1176471
1509.578947,601.326087,271,398.5576923
1504.857143,600.65625,272.3432836,405.0769231
1506.727273,627.2638889,270.7702703,399.3103448
1510.972973,624.0769231,269.2295082,423.6818182
1492.051282,595.6790123,270.5263158,389.4691358
1513.8,617.7954545,270.5342466,396.3513514
1512.974359,592.0804598,270.5342466,402.52
1510.666667,584.5942857,270.7352941,421.9642857
1510.717949,639.3677419,271.0144928,413.3275862
1508.057143,555.3703704,270.5526316,404.82
1504.608696,622.2222222,269.5974026,397.6
1510.088889,599.9090909,272.7560976,404.3636364
1497.771429,621.8795181,268.0666667,415.6190476
1491.756098,635.3222222,268.8496241,428.78125
1510,608.9888889,269.32,420.9545455
1489.36,608.2906977,270.3164557,403.7333333
1513.304348,642.2758621,271.2337662,396.5351351
1509.25,638.5866667,272.3636364,389.8361582
1484.47619,579.2368421,270.25,397.745098
1480.62069,634.4021739,269.1898734,427.440678
1510.5,629.7553191,273.3225806,401.6938776
1491.6,606,270.1587302,412.6428571
1501.243243,608.6769231,269.6911765,396.1688312
1508.378378,617.6223776,273.3055556,407.71875
1505.578947,600.7282051,273.7457627,421.7540984
1512.709677,590.4782609,268.9428571,397.3076923
1509.878788,595.7358491,271.0294118,413.5967742
1510.972973,589.4181818,269.7246377,417.6860465
1495.446809,593.7027027,272.3962264,448.7594937
1511.052632,565.7948718,269.9402985,448.1473684
1507.333333,639.2272727,273.6142857,414.6229508
1511.037037,645.0952381,271.6271186,439.2625
1509.555556,641.0705882,271,413.2833333
1511.090909,655.2528736,271.2878788,403.3703704
1513.489362,594.5940594,272.6363636,395.1447368
1511.473684,642.443038,271.474359,446.1195652
1511.837838,632,270.7692308,466.9487179
1513.5,605.5681818,272.3636364,412.7956989
1497.478261,589.7021277,268.3684211,402.6081081
1504.109091,657.33,272.7746479,396.1935484
1512.808511,621.0441176,271.4864865,427.4137931
1507.777778,673.469697,270.5443038,426.122807
1505.555556,617.2780749,271,406.5740741
1508.666667,592.0797546,271,393.5098039
1512.243902,669.6808511,270.1875,394.3283582
1512.564103,606.6049383,271.5294118,410.0877193
1503.925926,635.1538462,271.2435897,410.4313725
1506,590.127907,272.0138889,408.74
1512.628571,613.3663366,272.0428571,433.2931034
1503.658537,608.8522727,272.0588235,403.6849315
1499.103448,561.94,271.0144928,402.3380282
1510.342857,582.0357143,272.1230769,408.72
1485.166667,608.4731183,271.0357143,420.6792453
1509.897436,598.8157895,271,409.8135593
1492.962963,534.4929577,272.7260274,426.2142857
1514,575,270.2777778,415.03125
1492.594595,632.9462366,271,417.8793103
1512.608696,612.4315789,271,404.5882353
1513.255814,643.2716049,269.8589744,435.25
1501.487179,659.3717949,270.7230769,411
1513.030303,649.1267606,270.1451613,410.5254237
1511.473684,612.8571429,267.5483871,409.0952381
1496.139535,630.95,270.75,414.4318182
1512.486486,629.1142857,270.7714286,388.1632653
1513.757576,654.5773196,271.9,395.9852941
1502.571429,645.5,271.4933333,419.1363636
1511.2,631.2637363,270.6153846,409.296875
1508.4,594.3473684,272.1489362,397.6507937
1512.588235,641.0266667,271.5901639,427.3809524
1512.08,607.9347826,269.9402985,433.8958333
1513.314286,614.3875,270.0405405,436.0384615
1511.473684,618.8101266,270.4375,414.5774648
1503.090909,589.3835616,270.453125,386.115942
1509.764706,637.9571429,268.8983051,399.1129032
1512.545455,581.3043478,269.3787879,397.7875
1510.848485,577.0422535,271.2835821,398.8813559
1510.533333,637.3942308,272.2328767,408.0444444
1512.947368,710.3815789,270.7384615,398.4444444
1509.764706,662.8902439,269.1343284,416.1549296
1513.609756,618.3780488,270.7536232,435.5581395
